,0
651,1852308.470300325
652,1779483.414704084
653,1783296.9891077206
654,1681767.9999245012
655,1766695.7488465495
656,1692544.6927245161
657,1733234.3714082018
658,1738694.4189391576
659,1720504.4213942175
660,1665980.7128900504
661,1648649.0548755033
662,1562291.078356465
663,1519112.1396249465
664,1540657.4837770476
665,1604957.6629879295
666,1618668.3144583565
667,1608592.5890749407
668,1630597.8734014959
669,1667958.2188628188
670,1672759.3639198502
671,1672582.937565211
672,1646832.5296604906
673,1622867.9225600206
674,1616034.1862666376
675,1651895.3801485053
676,1654687.9714610025
677,1623526.6249099472
678,1639584.345986302
679,1638666.0005023705
680,1647075.9247136123
681,1678812.219040242
682,1692396.1379796425
683,1694407.9583191462
684,1694623.3106104871
685,1672379.9125677615
686,1615582.5847641048
687,1630400.2668010073
688,1649086.8268611222
689,1670432.097107766
690,1638924.6636443734
691,1633775.2822310266
692,1595179.5758412168
693,1536140.5587348193
694,1554649.1199753047
695,1563995.6842293337
696,1593477.9207363215
697,1593303.5752706677
698,1662089.1189790117
699,1681992.6923287488
700,1698095.9450497532
701,1730305.450747738
702,1829602.5503101458
703,1801781.632178367
704,1826181.6755124866
705,1792798.106329551
706,1800986.3828625022
707,1820735.6865774344
708,1840662.7501509904
709,1799927.3849116554
710,1809774.7162248301
711,1847127.7783452102
712,1851528.7803763223
713,1829287.1132985835
714,1786340.343642276
715,1804777.1240743129
716,1843365.9120991777
717,1838819.3567591868
718,1874825.2745089426
719,1887892.5717593215
720,1852154.0005585134
721,1832925.447808577
722,1872113.022144834
723,1884900.4236593738
724,1897198.402993675
725,1881380.2512184763
726,1848639.4505645835
727,1830447.5999616615
728,1788078.0404929088
729,1786669.8372377479
730,1755635.6167477157
731,1733952.8435266742
732,1810852.1890005448
733,1794739.6834126129
734,1845135.0887035648
735,1888770.9633455665
736,1908611.1737767968
737,1924884.1464994936
738,1918938.8397202736
739,1917472.477609565
740,1896023.6888307196
741,1930237.7953342702
742,1923899.5721550751
743,1924054.6502118828
744,1900085.3645494499
745,1904209.428727695
746,1923603.049459364
747,1911590.7469078575
748,1939401.214997711
749,1926018.5314697572
750,1937894.0208013153
751,1948957.8581661216
752,1970600.3081304738
753,1968258.1350345102
754,1976708.6745464406
755,1987051.6085737997
756,2045971.1257711179
757,2054875.7848255513
758,2028265.4201264484
759,2002443.9645702709
760,1920704.8698756604
761,1922995.6645690205
762,1931220.1687286927
763,1941905.390868417
764,1927845.099792682
765,1939373.4429349117
766,1953005.168588945
767,1972478.6705990003
768,1812440.3559022956
769,1812352.531483968
770,1797475.928149521
771,1768412.1399372995
772,1763923.391962863
773,1799590.8679492231
774,1793860.265550346
775,1801663.2621212613
776,1803742.175173254
777,1816220.79017217
778,1850284.0802668806
779,1888858.3400478584
780,1882879.2843998938
781,1893440.3003655705
782,1901232.505690563
783,1884842.7198807637
784,1905153.5725693663
785,1899186.0932373125
786,1884585.7286767408
787,1888261.3608284362
788,1882677.4359924325
789,1912730.890056016
790,1894452.8675657567
791,1889647.8880487534
792,1901975.8649958258
793,1900842.9870995467
794,1929502.3920548654
795,1930377.228586126
796,1943039.4062546263
797,1939764.0776548462
798,1916829.5804834468
799,1888786.285110381
800,1894314.1335458162
801,1897393.6534830988
802,1877572.8749217172
803,1893336.3103423358
804,1933691.860848591
805,1932330.699485062
806,1946814.8996365357
807,1958395.7827053636
808,1987719.0952375673
809,1987159.4242708746
810,2005744.2902997728
811,2023140.470751824
812,2012290.5792563695
813,2034254.9970002389
814,2028789.931713316
815,2055248.394184585
816,2032058.7719111482
817,2008934.6188152086
818,2029254.7885877348
819,2018481.4796986838
820,1995441.0379620977
821,1988778.754247392
822,1984863.7311495366
823,1971648.5959632965
824,1998186.3163439576
825,2042126.4031936217
826,1960698.6609576223
827,1901220.2597656162
828,1917008.6992780315
829,1910481.1732662937
830,1882512.4037416624
831,1870265.264699972
832,1874591.0386236645
833,1883364.8334551116
834,1917507.9775461867
835,1934114.21057532
836,1931801.1050141333
837,1898313.5889549954
838,1896730.406977187
839,1905817.4287302152
840,1916189.1124713554
841,1871542.4127271418
842,1903649.7765999138
843,1918929.214157263
844,1908333.0580148522
845,1921934.796323119
846,1896271.2633227296
847,1891071.565112771
848,1911200.8678607782
849,1962672.66327445
850,1942332.3911170773
851,1875304.3494761914
852,1921572.5908819125
853,1881365.8472255056
854,1909504.191330835
855,1891366.9143884936
856,1854889.4972353703
857,1865041.5083941952
858,1848212.7494937736
859,1826123.180385863
860,1793794.2754178029
861,1816935.685555613
862,1792443.7788782008
863,1824114.3000933342
864,1817232.3402223252
865,1825384.1164735525
866,1788317.083380972
867,1779163.4491974525
868,1766554.7019355416
869,1760397.8253969497
870,1777044.0214847731
871,1797956.0941407448
872,1829882.6943059107
873,1817671.737740935
874,1779766.2741008103
875,1799146.7837355786
876,1765144.8180313986
877,1777162.3198668633
878,1791296.9398500258
879,1775519.953814511
880,1824933.668544019
881,1827680.8859628618
882,1850740.5269482997
883,1876629.6859469488
884,1846448.6639803438
885,1848006.7166973432
886,1834201.1603616483
887,1802383.522065645
888,1799266.6740196478
889,1818266.8699663433
890,1813884.6193900858
891,1819250.1583607714
892,1831059.895179837
893,1868963.2965389781
894,1919720.1249641564
895,1933522.8387338754
896,1909475.6302680399
897,1905959.712280125
898,1921846.0239928004
899,1987697.8210257383
900,1981630.75549645
901,1986499.8809969502
902,1984916.7097371425
903,1973458.0601623736
904,2012163.2729173403
905,2017832.115026687
906,2010779.3952619934
907,2015591.4441099416
908,2016595.2115672114
909,2015737.4068398157
910,2070601.103200362
911,2096528.6116577203
912,2093053.3547294799
913,2109852.637781123
914,2124665.789843057
915,2123066.4321973636
916,2103534.7221117616
917,2128608.2970086895
918,2126333.461008209
919,2131861.555044642
920,2106289.8932145378
921,2129907.9403996794
922,2161527.52764021
923,2141013.628160171
924,2151364.174593472
925,2141162.890814017
926,2139342.189541038
927,2195773.680868514
928,2216531.2160776793
929,2197338.5182784717
930,2171533.630185169
931,2169349.0214659865
932,2216673.251130585
933,2228981.7936288053
934,2231435.743189906
935,2256407.8688036203
936,2283746.86674911
937,2284956.659079796
938,2302596.095244973
939,2346458.9230282344
940,2342629.9974457254
941,2353824.2490835334
942,2365799.8255243143
943,2357257.6350640957
944,2377396.3663760317
945,2363565.002826532
946,2381750.1885565016
947,2397329.271913545
948,2393527.249261827
949,2361819.7189829815
950,2320673.2637188095
951,2322997.040776914
952,2341130.340352294
953,2321496.800910471
954,2311262.5152612724
955,2325047.5212301207
956,2356046.7902144296
957,2174706.877588749
958,2131386.9216983225
959,2126603.2166551454
960,2127770.8653511642
961,2119377.8679057886
962,2119397.201125643
963,2110647.539057018
964,2124299.8004789003
965,2146113.0889519374
966,2143454.2996794195
967,2130206.2504914254
968,2126208.1396652116
969,2078863.5959847744
970,2031198.9888118007
971,2064727.1803046297
972,2072443.7266942146
973,2052170.975236314
974,2031807.9536711124
975,2014058.5258117872
976,2014202.777796676
977,2083521.8781789022
978,2087842.0590266397
979,2075846.5753580034
980,2083878.9738611497
981,2067018.4554519667
982,2094450.4910547428
983,2132489.765140842
984,2158020.5243562525
985,2176455.2661393075
986,2167384.1264111553
987,2152973.7396611194
988,2136610.0392601374
989,2147975.7584806173
990,2124894.132910352
991,2127842.7870726497
992,2163921.27848784
993,2165492.86321474
994,2178991.6426578043
995,2173117.848626042
996,2230524.2800470092
997,2234171.5918799182
998,2229924.314508626
999,2235739.9392098472
1000,2215365.5334477313
1001,2197367.5347813154
1002,2194175.189316899
1003,2186915.9604497943
1004,2167306.2134157913
1005,2193309.9670965523
1006,2243427.163257643
1007,2243388.6847809423
1008,2282942.5123633863
1009,2272833.2389362287
1010,2268800.009640284
1011,2281554.757340077
1012,2292691.215771323
1013,2287684.756664874
1014,2234678.3601080314
1015,2236724.437746284
1016,2211612.5482336353
1017,2199520.963604742
1018,2178858.040630847
1019,2174883.879715446
1020,2290992.6490854067
1021,2316880.0101951044
1022,2313315.562070556
1023,2306450.233178414
1024,2316748.2310251156
1025,2316925.903790748
1026,2322186.069691246
1027,2380801.6444229083
1028,2329610.542046084
1029,2352383.1285177283
1030,2365411.454022411
1031,2379121.8221788346
1032,2414199.2646027356
1033,2406384.2996809087
1034,2399051.711442375
1035,2405282.638408398
1036,2419893.144167897
1037,2433710.5769365057
1038,2475020.168834423
1039,2430332.117641526
1040,2438904.328379521
1041,2452167.1474153954
1042,2424201.4062487353
1043,2423454.4229084835
1044,2451212.9674437456
1045,2454828.2550769094
1046,2467571.381236793
1047,2510970.9497206225
1048,2563674.932843798
1049,2541273.6482842895
1050,2545802.282704417
1051,2542816.293448408
1052,2553733.4785713432
1053,2530624.7195302844
1054,2523798.7172018443
1055,2513406.627076862
1056,2494043.235620954
1057,2477009.0744391107
1058,2487233.9390773806
1059,2496824.4747785344
1060,2486728.5875782724
1061,2485623.9607017734
1062,2483950.528850658
1063,2491729.1731297635
1064,2461139.5947183073
1065,2434303.3432299504
1066,2452474.0267280433
1067,2487730.33606957
1068,2467883.844409386
1069,2434128.723151302
1070,2397691.47731887
1071,2373968.2361245374
1072,2382403.310529587
1073,2421130.7656733827
1074,2421499.577587543
1075,2419649.533594791
1076,2393751.1152692125
1077,2428818.837014189
1078,2392443.551976289
1079,2341135.439487366
1080,2441421.507068166
1081,2443647.381858023
1082,2468105.1735226945
1083,2484416.137324101
1084,2472077.564790106
1085,2450975.6511565866
1086,2505619.313698825
1087,2524292.9427090324
1088,2511383.2907054382
1089,2539728.3986851787
1090,2588266.719464432
1091,2637142.7099440834
1092,2623967.86235953
1093,2673499.060045138
1094,2666378.707648967
1095,2691579.112414926
1096,2683915.0516859386
1097,2710217.166543418
1098,2792663.717096589
1099,2758141.2820774075
1100,2773618.964615231
1101,2773505.7387850983
1102,2768273.24517039
1103,2716617.372883138
1104,2697131.372937179
1105,2669650.6527317786
1106,2692498.8174798503
1107,2654776.6202683086
1108,2663274.240809874
1109,2664289.947747054
1110,2653844.0031884867
1111,2628319.008881029
1112,2629309.050780408
1113,2642692.3129723603
1114,2688007.602323432
1115,2718525.5638284455
1116,2687455.797230683
1117,2663254.412101036
1118,2678826.8461521263
1119,2671915.395365347
1120,2705478.060965915
1121,2747990.104306573
1122,2746524.8402228598
1123,2698165.977240225
1124,2686257.2709279237
1125,2651213.929108762
1126,2640599.3281544936
1127,2661807.4636771935
1128,2671131.6818553996
1129,2681419.4795091823
1130,2706037.1976936203
1131,2691278.977188254
1132,2703912.741182973
1133,2724186.943893864
1134,2758095.0307307737
1135,2759907.0344888177
1136,2761824.5477410536
1137,2805253.4764666487
1138,2813280.8153378386
1139,2818459.927696959
1140,2803933.0749568143
1141,2800814.6361298263
1142,2777780.0003251918
1143,2734807.6871400806
1144,2776818.0803076015
1145,2755013.078631503
1146,2756379.5652219704
1147,2710989.872932471
1148,2704497.009087465
1149,2696649.9473128836
1150,2723302.04409366
1151,2713766.450714085
1152,2763318.2630525343
1153,2771375.3244254924
1154,2768020.4938693214
1155,2742269.0936746085
1156,2724687.03491399
1157,2730465.989953493
1158,2722565.554861329
1159,2710489.542909308
1160,2702062.4037941857
1161,2669868.080926077
1162,2639698.741734381
1163,2632388.4179286677
1164,2659291.226620514
1165,2657352.283935447
1166,2669174.565719415
1167,2682258.6640166678
1168,2671528.050337294
1169,2660583.128148569
1170,2609778.154419773
1171,2605475.474607902
1172,2626000.7918088576
1173,2599895.2972138715
1174,2640071.3065825165
1175,2675293.7374082995
1176,2698132.676489442
1177,2698748.2010067008
1178,2725330.6508010128
1179,2724992.2975886236
1180,2742183.1774762673
1181,2733853.256581405
1182,2720568.138563704
1183,2713901.3370480454
1184,2709995.6295441166
1185,2762726.5727610854
1186,2749564.013820433
1187,2762619.4786769086
1188,2717811.6038469165
1189,2718528.074085401
1190,2688641.458381531
1191,2692309.5467372844
1192,2686383.981242913
1193,2683830.9429515735
1194,2718786.950126408
1195,2722020.37567051
1196,2685619.9949747953
1197,2674472.57940163
1198,2655788.0307864984
1199,2618759.51950962
1200,2626310.517704475
1201,2663547.9311727462
1202,2675250.9260986317
1203,2688061.0307859927
1204,2706031.236692621
1205,2753931.052865793
1206,2727207.0165975653
1207,3091161.76349912
1208,3069496.548047935
1209,3080172.839987729
1210,3153420.5165777225
1211,3137377.3444902496
1212,3105604.8065839005
1213,3105751.660894768
1214,3166162.312482613
1215,3150477.3411483834
1216,3150536.3481579297
1217,3139549.3907995312
1218,3138062.6667549754
1219,3124224.6204295284
1220,3127586.3924146434
1221,3082158.5641514407
1222,3107617.5588634033
1223,3091221.1075936565
1224,3094927.2662851186
1225,3156316.2177094244
1226,3165917.9106934885
1227,3160371.2081492
1228,3153212.187429327
1229,3134581.9553757785
1230,3125160.4137173267
1231,3161151.1228201967
1232,3154441.0334108644
1233,3196766.779782955
1234,3235557.305663264
1235,3251858.5557667385
1236,3243351.869847235
1237,3227301.332880826
1238,3226550.800220598
1239,3240870.481019338
1240,3238932.867964255
1241,3274544.5984680485
1242,3300251.355944105
1243,3319392.605761718
1244,3296772.1365198977
1245,3274909.6120372377
1246,3246594.5618132665
1247,3283276.5315258154
1248,3273560.724815628
1249,3316855.3493582625
1250,3320011.91103296
1251,3363520.958181939
1252,3410398.7319349716
1253,3400285.5973028434
1254,3416213.4737752005
1255,3418274.557174332
1256,3390743.1007293267
1257,3425291.856852299
1258,3401318.220782899
1259,3374966.79722781
1260,3412010.9737305692
1261,3475061.3411700847
1262,3482728.817313044
1263,3448866.5049417857
1264,3448009.601221386
1265,3427216.8273884887
1266,3507479.311859464
1267,3507250.305732222
1268,3529166.7525404664
1269,3509740.5069870558
1270,3550335.64668747
1271,3554707.5211768057
1272,3541023.337249171
1273,3431695.356187999
1274,3365607.9570128685
1275,3421761.0466475138
1276,3373021.444533809
1277,3457148.3803980355
1278,3592284.526271487
1279,3451676.1161951697
1280,3467060.521937706
1281,3482706.990130227
1282,3532906.729768689
